代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513330,2025-06-27,0.4896,0.4867,0.48565,0.474983,0.00395,0.8133,0.0029,强势多头排列
513330,2025-06-26,0.4858,0.4858,0.48505,0.475233,0.00075,0.1546,0.0,震荡排列
513330,2025-06-25,0.4824,0.4862,0.4838,0.475617,-0.0014,-0.2894,-0.0038,弱势空头
513330,2025-06-24,0.481,0.4871,0.4825,0.475883,-0.0015,-0.3109,-0.0061,弱势空头
513330,2025-06-23,0.4816,0.4876,0.48135,0.476217,0.00025,0.0519,-0.006,弱势空头
513330,2025-06-20,0.4838,0.4894,0.4809,0.476867,0.0029,0.603,-0.0056,弱势空头
513330,2025-06-19,0.4858,0.4904,0.48085,0.47765,0.00495,1.0294,-0.0046,弱势空头
513330,2025-06-18,0.49,0.491,0.48125,0.478667,0.00875,1.8182,-0.001,弱势空头
513330,2025-06-17,0.4932,0.4894,0.4809,0.479867,0.0123,2.5577,0.0038,强势多头排列
513330,2025-06-16,0.4936,0.4869,0.4801,0.480967,0.0135,2.8119,0.0067,中期多头排列
513330,2025-06-13,0.495,0.4846,0.47955,0.481817,0.01545,3.2218,0.0104,中期多头排列
513330,2025-06-12,0.495,0.4843,0.4795,,0.0155,3.2325,0.0107,中期多头排列
513330,2025-06-11,0.492,0.4814,0.4792,,0.0128,2.6711,0.0106,中期多头排列
513330,2025-06-10,0.4856,0.4779,0.4781,,0.0075,1.5687,0.0077,弱势多头
513330,2025-06-09,0.4802,0.4751,0.4776,,0.0026,0.5444,0.0051,弱势多头
513330,2025-06-06,0.4742,0.4724,0.4764,,-0.0022,-0.4618,0.0018,弱势多头
513330,2025-06-05,0.4736,0.4713,0.47615,,-0.00255,-0.5355,0.0023,弱势多头
513330,2025-06-04,0.4708,0.4715,0.47615,,-0.00535,-1.1236,-0.0007,中期空头排列
513330,2025-06-03,0.4702,0.4724,0.47685,,-0.00665,-1.3946,-0.0022,中期空头排列
513330,2025-05-30,0.47,0.4733,0.47685,,-0.00685,-1.4365,-0.0033,中期空头排列
513330,2025-05-29,0.4706,0.4745,0.4765,,-0.0059,-1.2382,-0.0039,中期空头排列
513330,2025-05-28,0.469,0.4747,0.4755,,-0.0065,-1.367,-0.0057,中期空头排列
513330,2025-05-27,0.4722,0.477,0.4752,,-0.003,-0.6313,-0.0048,弱势空头
513330,2025-05-26,0.4746,0.4783,0.4745,,0.0001,0.0211,-0.0037,弱势空头
513330,2025-05-23,0.4766,0.4801,0.4744,,0.0022,0.4637,-0.0035,弱势空头
513330,2025-05-22,0.4784,0.4804,0.4734,,0.005,1.0562,-0.002,弱势空头
513330,2025-05-21,0.4804,0.481,0.4724,,0.008,1.6935,-0.0006,弱势空头
513330,2025-05-20,0.4818,0.4808,0.4707,,0.0111,2.3582,0.001,中期多头排列
513330,2025-05-19,0.482,0.4813,0.4693,,0.0127,2.7062,0.0007,中期多头排列
513330,2025-05-16,0.4836,0.4804,0.4679,,0.0157,3.3554,0.0032,中期多头排列
513330,2025-05-15,0.4824,0.4785,0.46705,,0.01535,3.2866,0.0039,中期多头排列
513330,2025-05-14,0.4816,0.4763,0.466,,0.0156,3.3476,0.0053,中期多头排列
513330,2025-05-13,0.4798,0.4734,0.4643,,0.0155,3.3384,0.0064,中期多头排列
513330,2025-05-12,0.4806,0.4707,0.46285,,0.01775,3.8349,0.0099,中期多头排列
513330,2025-05-09,0.4772,0.4687,0.46055,,0.01665,3.6152,0.0085,中期多头排列
513330,2025-05-08,0.4746,0.4664,0.4585,,0.0161,3.5115,0.0082,中期多头排列
513330,2025-05-07,0.471,0.4638,0.45695,,0.01405,3.0747,0.0072,中期多头排列
513330,2025-05-06,0.467,0.4606,0.4578,,0.0092,2.0096,0.0064,中期多头排列
513330,2025-04-30,0.4608,0.4573,0.459,,0.0018,0.3922,0.0035,弱势多头
513330,2025-04-29,0.4602,0.4554,0.461,,-0.0008,-0.1735,0.0048,弱势多头
513330,2025-04-28,0.4582,0.4556,0.4628,,-0.0046,-0.9939,0.0026,弱势多头
513330,2025-04-25,0.4566,0.4557,0.46515,,-0.00855,-1.8381,0.0009,弱势多头
513330,2025-04-24,0.4542,0.4552,0.46785,,-0.01365,-2.9176,-0.001,中期空头排列
513330,2025-04-23,0.4538,0.455,0.47065,,-0.01685,-3.5802,-0.0012,中期空头排列
513330,2025-04-22,0.4506,0.4524,0.4729,,-0.0223,-4.7156,-0.0018,中期空头排列
513330,2025-04-21,0.453,0.4506,0.4763,,-0.0233,-4.8919,0.0024,弱势多头
513330,2025-04-18,0.4548,0.4501,0.4797,,-0.0249,-5.1907,0.0047,弱势多头
513330,2025-04-17,0.4562,0.455,0.48405,,-0.02785,-5.7535,0.0012,弱势多头
513330,2025-04-16,0.4562,0.4607,0.4894,,-0.0332,-6.7838,-0.0045,中期空头排列
513330,2025-04-15,0.4542,0.4666,0.4949,,-0.0407,-8.2239,-0.0124,中期空头排列
513330,2025-04-14,0.4482,0.47,0.49885,,-0.05065,-10.1534,-0.0218,中期空头排列
513330,2025-04-11,0.4454,0.4746,,,,,-0.0292,
513330,2025-04-10,0.4538,0.4805,,,,,-0.0267,
513330,2025-04-09,0.4652,0.4863,,,,,-0.0211,
513330,2025-04-08,0.479,0.4934,,,,,-0.0144,
513330,2025-04-07,0.4918,0.502,,,,,-0.0102,
513330,2025-04-03,0.5038,0.5093,,,,,-0.0055,
513330,2025-04-02,0.5072,0.5131,,,,,-0.0059,
513330,2025-04-01,0.5074,0.5181,,,,,-0.0107,
513330,2025-03-31,0.5078,0.5232,,,,,-0.0154,
513330,2025-03-28,0.5122,0.5277,,,,,-0.0155,
513330,2025-03-27,0.5148,,,,,,,
513330,2025-03-26,0.519,,,,,,,
513330,2025-03-25,0.5288,,,,,,,
513330,2025-03-24,0.5386,,,,,,,
513330,2025-03-21,0.5432,,,,,,,
513330,2025-03-20,,,,,,,,
513330,2025-03-19,,,,,,,,
513330,2025-03-18,,,,,,,,
513330,2025-03-17,,,,,,,,
