代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
159850,2025-06-27,0.8888,0.8801,0.87895,0.85285,0.00985,1.1207,0.0087,震荡排列,0.0
159850,2025-06-26,0.8836,0.879,0.8778,0.852733,0.0058,0.6607,0.0046,震荡排列,0.0
159850,2025-06-25,0.8764,0.8789,0.87595,0.852717,0.00045,0.0514,-0.0025,方向分化,0.0
159850,2025-06-24,0.871,0.879,0.87375,0.85245,-0.00275,-0.3147,-0.008,方向分化,0.0
159850,2025-06-23,0.8698,0.8787,0.87195,0.85235,-0.00215,-0.2466,-0.0089,方向分化,0.0
159850,2025-06-20,0.8714,0.88,0.87155,0.8528,-0.00015,-0.0172,-0.0086,方向分化,0.0
159850,2025-06-19,0.8744,0.8815,0.87185,0.853383,0.00255,0.2925,-0.0071,方向分化,0.0
159850,2025-06-18,0.8814,0.8834,0.87295,0.8544,0.00845,0.968,-0.002,方向分化,0.0
159850,2025-06-17,0.887,0.8829,0.8729,0.855467,0.0141,1.6153,0.0041,长期中等多头排列,0.96
159850,2025-06-16,0.8876,0.8807,0.8717,0.8563,0.0159,1.824,0.0069,长期中等多头排列,0.96
159850,2025-06-13,0.8886,0.8778,0.87075,0.856867,0.01785,2.05,0.0108,长期中等多头排列,0.96
159850,2025-06-12,0.8886,0.8766,0.8703,0.85745,0.0183,2.1027,0.012,长期中等多头排列,0.96
159850,2025-06-11,0.8854,0.873,0.8694,0.857283,0.016,1.8403,0.0124,长期中等多头排列,0.96
159850,2025-06-10,0.8788,0.8685,0.8671,0.857017,0.0117,1.3493,0.0103,震荡排列,0.0
159850,2025-06-09,0.8738,0.8652,0.86565,0.857067,0.00815,0.9415,0.0086,震荡排列,0.0
159850,2025-06-06,0.867,0.8631,0.86375,0.857217,0.00325,0.3763,0.0039,震荡排列,0.0
159850,2025-06-05,0.8646,0.8622,0.8625,0.85775,0.0021,0.2435,0.0024,震荡排列,0.0
159850,2025-06-04,0.8606,0.8625,0.86115,0.85835,-0.00055,-0.0639,-0.0019,震荡排列,0.0
159850,2025-06-03,0.8582,0.8629,0.8603,0.858617,-0.0021,-0.2441,-0.0047,方向分化,0.0
159850,2025-05-30,0.8566,0.8627,0.85865,0.858633,-0.00205,-0.2387,-0.0061,方向分化,0.0
159850,2025-05-29,0.8592,0.8637,0.8574,0.8588,0.0018,0.2099,-0.0045,方向分化,0.0
159850,2025-05-28,0.8598,0.864,0.856,0.8588,0.0038,0.4439,-0.0042,方向分化,0.0
159850,2025-05-27,0.8644,0.8658,0.85505,0.859567,0.00935,1.0935,-0.0014,震荡排列,0.0
159850,2025-05-26,0.8676,0.8657,0.85365,0.86035,0.01395,1.6342,0.0019,方向分化,0.0
159850,2025-05-23,0.8688,0.8661,0.8528,0.86055,0.016,1.8762,0.0027,中等多头排列,0.8
159850,2025-05-22,0.8682,0.8644,0.8504,0.860917,0.0178,2.0931,0.0038,中等多头排列,0.8
